natemis,province,name,region
200200202,EC,GEORGE MQALO SS SCHOOL,ALICE
200200205,EC,GERMAN VILLAGE P SCHOOL,PEDDIE
200200208,EC,GILTON COMBINED P SCHOOL,ALICE
200200209,EC,GOBIZEMBE HIGH SCHOOL,ALICE
200200213,EC,GOPE JS SCHOOL,PEDDIE
200600222,EC,GOSHEN PUBLIC SCHOOL,CATHCART
200200215,EC,GQIBIBHONGO SECONDARY SCHOOL,
200200217,EC,GQUMAHASHE JP SCHOOL,ALICE
200200218,EC,GRANTVILLE L/HP SCHOOL,KEISKAMMAHOEK
200200320,EC,GRASSDALE CHRISTIAN ACADEMY,
200200222,EC,GUBEVU J/SP SCHOOL,KING WILLIAMS TOWN
200200226,EC,GUSHIPHELA SS SCHOOL,KING WILLIAMS TOWN
200200229,EC,GWALI L/HP SCHOOL,ALICE
200200230,EC,GWAZINAMBA SECONDARY SCHOOL,
200200234,EC,H M MAKINANA SENIOR SECONDARY SCHOOL,
200200235,EC,HAMBURG P SCHOOL,HAMBURG
200200236,EC,HAMILTON L/HP SCHOOL,PEDDIE
200100296,EC,HEALDTOWN COMPREHENSIVE SCHOOL,FORT BEAUFORT
200200239,EC,HECKEL PUBLIC SCHOOL,STUTTERHEIM
200200241,EC,HERTZOG L/HP SCHOOL,SEYMOUR
200200242,EC,HERTZOG P SCHOOL,FORT BEAUFORT
200200243,EC,HESHANGOPHONDO P SCHOOL,ALICE
200200233,EC,HH MAJIZA SS SCHOOL,MIDDLEDRIFT
200200246,EC,HLABA HLABA PRIMARY SCHOOL,
200200249,EC,HLOSINI P SCHOOL,PEDDIE
200200255,EC,HOKWANA PRIMARY SCHOOL,
200200256,EC,HOPEFIELD L/HP SCHOOL,ALICE
200200257,EC,HORTON L/HP SCHOOL,PEDDIE
200100326,EC,HUNTLY GLEN FARM SCHOOL,BEDFORD
200100330,EC,ILINGELABANTU P SCHOOL,FORT BEAUFORT
200200267,EC,IMIDUSHANE SS SCHOOL,KING WILLIAMS TOWN
200200269,EC,IMINGCANGATHELO HIGH SCHOOL,ALICE
200200273,EC,IMVISISWANO JP SCHOOL,MIDDLEDRIFT
200100336,EC,IMVISISWANO P SCHOOL,FORT BEAUFORT
200200274,EC,INGWENYA L/HP SCHOOL,MIDDLEDRIFT
200100338,EC,INYIBIBA PUBLIC P SCHOOL,FORT BEAUFORT
200200277,EC,ISIBANE JP SCHOOL,ALICE
200200279,EC,ISIDENGE/THEMBELIHLE PUBLIC SCHOOL,STUTTERHEIM
200200763,EC,ISIHOBOTI PUBLIC COMBINED SCHOOL,STUTTERHEIM
200200282,EC,J.M.NDINDWA HIGH SCHOOL,BALFOUR
200200283,EC,JABAVU HIGH SCHOOL,ALICE
200200285,EC,JALI HIGH SCHOOL,KING WILLIAMS TOWN
200200286,EC,JAMA SENIOR SECONDARY SCHOOL,
200200287,EC,JEAN MASALA JP SCHOOL,ALICE
200200288,EC,JEANET MAHONGA L/HP SCHOOL,SEYMOUR
200200295,EC,JONGILE NOMPONDO S SCHOOL,STUTTERHEIM
200200297,EC,JOSI MARELA SS SCHOOL,DEBENEK
200200299,EC,JULY SS SCHOOL,PEDDIE
200100365,EC,KAALHOEK FARM SCHOOL,ADELAIDE
200200301,EC,KALANA P SCHOOL,KING WILLIAMS TOWN
200200302,EC,KAMA HIGH SCHOOL,MIDDLEDRIFT
200200303,EC,KANANA SS SCHOOL,PEDDIE
200601175,EC,KAT VALLEY MONTESSOURI,FORT BEAUFORT
200200305,EC,KATBERG P SCHOOL,FORT BEAUFORT
200200306,EC,KAULELA HIGH SCHOOL,PEDDIE
200200308,EC,KEI ROAD COMBINED SCHOOL,KING WILLIAMS TOWN
200601116,EC,KEILANDS P SCHOOL,STUTTERHEIM
200200304,EC,KHANYILE JUNIOR SECONDARY SCHOOL,
200200311,EC,KHAYALABANTU L/HP SCHOOL,KEISKAMMAHOEK
200100378,EC,KHOBONQABA P SCHOOL,ADELAIDE
200100385,EC,KHWEZILESIZWE L/HP SCHOOL,FORT BEAUFORT
200100975,EC,KIDIO PREPARATORY SCHOOL,FORT BEAUFORT
200100022,EC,KING'S KIDZ SCHOOL,
200200321,EC,KNAPP'S HOPE L/HP SCHOOL,MIDDLEDRIFT
200200323,EC,KNOX L/HP SCHOOL,KING WILLIAMS TOWN
200200327,EC,KOTI JP SCHOOL,ALICE
200200328,EC,KUBUSIE COMBINED SCHOOL,STUTTERHEIM
200200329,EC,KUHLE L/HP SCHOOL,KING WILLIAMS TOWN
200200330,EC,KULILE JS SCHOOL,DEBENEK
200200335,EC,kwaBHOLA PUBLIC SCHOOL,
200200336,EC,KwaDLISO SECONDARY SCHOOL,
200100426,EC,KWAQAKA P SCHOOL,FORT BEAUFORT
200200343,EC,KWEZANA L/HP SCHOOL,ALICE
200200345,EC,KWEZILENTABA SS SCHOOL,KEISKAMMAHOEK
200200515,EC,L.F. MAY L/HP SCHOOL,KING WILLIAMS TOWN
200200351,EC,LAMANI L/HP SCHOOL,ALICE
200100445,EC,LAMYENI PRIMARY SCHOOL,
200200353,EC,LANGALIVELILE L/HP SCHOOL,ALICE
200200356,EC,LENDEK FARM SCHOOL,
200200357,EC,LENYE L/HP SCHOOL,KEISKAMMAHOEK
200100455,EC,LINDANI SS SCHOOL,FORT BEAUFORT
200200360,EC,LINGANI SS SCHOOL,KING WILLIAMS TOWN
200200361,EC,LINGELETHU SS SCHOOL,KING WILLIAMS TOWN
200101038,EC,LITTLE ANGELS PREPARATORY SCHOOL,Alice
200100462,EC,LONWABO SS SCHOOL,BEDFORD
200100466,EC,LOWER BLINKWATER P SCHOOL,FORT BEAUFORT
200200367,EC,LOWER EMNYAMENI P SCHOOL,KING WILLIAMS TOWN
200200368,EC,LOWER GXULU L/HP SCHOOL,KEISKAMMAHOEK
200200369,EC,LOWER MGWALANA P SCHOOL,PEDDIE
200200370,EC,LOWER SHESHEGU L/HP SCHOOL,ALICE
200200372,EC,LUJIKO P SCHOOL,PEDDIE
200200377,EC,LUKHOZI HIGH SCHOOL,DEBENEK
200200382,EC,LUNGELOLETHU L/HP SCHOOL,KEISKAMMAHOEK
200200387,EC,LUXOLO JS SCHOOL,KING WILLIAMS TOWN
200100478,EC,LYNEDOCH FARM SCHOOL,
200200393,EC,MAASDORP P SCHOOL,FORT BEAUFORT
200200394,EC,MABANDLA L/HP SCHOOL,ALICE
200200395,EC,MABEFU P SCHOOL,KING WILLIAMS TOWN
200200397,EC,MACFARLAN P SCHOOL,ALICE
200200398,EC,MACHIBINI L/HP SCHOOL,MIDDLEDRIFT
200200399,EC,MACIBI L/HP SCHOOL,KING WILLIAMS TOWN
200200401,EC,MADLIKI P SCHOOL,KING WILLIAMS TOWN
200200402,EC,MADUBELA J/SP SCHOOL,KING WILLIAMS TOWN
200200409,EC,MANANA JP SCHOOL,DEBENEK
200200984,EC,MANCAZANA UCC.P SCHOOL,ALICE
200200411,EC,MANDLAKAPHELI JP SCHOOL,WHITTLESEA
200100910,EC,MAQOMA P SCHOOL,FORT BEAUFORT
200200101,EC,MARANATHA PRIMARY SCHOOL,PEDDIE
200200417,EC,MARAULE PRIMARY SCHOOL,
200200418,EC,MARHELEDWANE HIGH SCHOOL,
200200423,EC,MASIBAMBISANE COMBINED P SCHOOL,PEDDIE
200200424,EC,MASIBONISANE SS SCHOOL,KING WILLIAMS TOWN
200201011,EC,MASIHLANGANE JS SCHOOL,BISHO
200200429,EC,MASIMANYANE SS SCHOOL,BISHO
200200431,EC,MASIPHATHISANE P SCHOOL,SEYMOUR
200200432,EC,MASIPHUMLE P SCHOOL,BISHO
200200434,EC,MASIVUKE JUNIOR PRIMARY SCHOOL,
200200435,EC,MASIVUYE P SCHOOL,ALICE
200200436,EC,MASIVUYISWE JS SCHOOL,ALICE
200100500,EC,MASIZAKHE HIGH SCHOOL,FORT BEAUFORT
200200439,EC,MASONWABE PRIMARY SCHOOL,KING WILLIAMS TOWN
200200440,EC,MATOMELA SS SCHOOL,WESLEY
200200441,EC,MATSA HIGH SCHOOL,KING WILLIAMS TOWN
200200777,EC,MATTHEW GONIWE PRIMARY SCHOOL,
200200443,EC,MAVATULANA PRIMARY SCHOOL,
200200444,EC,MAVUSO L/HP SCHOOL,ALICE
200200446,EC,MBANYAZA L/HP SCHOOL,PEDDIE
200200447,EC,MBIZANA L/HP SCHOOL,MIDDLEDRIFT
200200450,EC,MBOVANE JP SCHOOL,ALICE
200100505,EC,MDENI P SCHOOL,FORT BEAUFORT
200200457,EC,MDIBANISO JS SCHOOL,MIDDLEDRIFT
200200458,EC,MDISA L/HP SCHOOL,KING WILLIAMS TOWN
200200459,EC,MDIZENI L/HP SCHOOL,KING WILLIAMS TOWN
200200460,EC,MDLANKOMO L/HP SCHOOL,MIDDLEDRIFT
200200461,EC,MDOLOMBA L/HP SCHOOL,KING WILLIAMS TOWN
200200462,EC,MDUMISENI L/HP SCHOOL,ALICE
200200463,EC,MELANI L/HP SCHOOL,ALICE
200200464,EC,MEMELA JP SCHOOL,ALICE
200200466,EC,MFIKI L/HP SCHOOL,MIDDLEDRIFT
200200475,EC,MGWALANA L/HP SCHOOL,PEDDIE
200200476,EC,MGXOTYENI L/HP SCHOOL,DEBENEK
200200479,EC,MHLAMBISO HIGH SCHOOL,MIDDLEDRIFT
200200480,EC,MHLANGANISO PRIMARY SCHOOL,
200100513,EC,MILLHOLME P SCHOOL,ADELAIDE
200200486,EC,MLUNGISI PUBLIC SCHOOL,STUTTERHEIM
200200487,EC,MNANDI L/HP SCHOOL,KIESKAMMAHOEK
200200489,EC,MNQABA L/HP SCHOOL,DEBENEK
200200496,EC,MPAMBANI MZIMBA S SCHOOL,ALICE
200200497,EC,MPEKO L/HP SCHOOL,PEDDIE
200200498,EC,MPENDULO P SCHOOL,PEDDIE
200200502,EC,MQUKWANE PRIMARY SCHOOL,
200200503,EC,MQWASHU L/HP SCHOOL,PEDDIE
200200506,EC,MTATI L/HP SCHOOL,KING WILLIAMS TOWN
200200509,EC,MTHONJENI L/HP SCHOOL,PEDDIE
200200510,EC,MTHWAKU SS SCHOOL,STMATTHEWS
200200514,EC,MTYOLO PRIMARY SCHOOL,KING WILLIAMS TOWN
200200516,EC,MXAMLI JP SCHOOL,MIDDLEDRIFT
200200518,EC,MXOLISI PUBLIC SCHOOL,
200200519,EC,MXUMBU L/HP SCHOOL,MIDDLEDRIFT
200200385,EC,MZAMOMHLE PRIMARY SCHOOL,ALICE
200200526,EC,MZIWEMFUNDO JS SCHOOL,ALICE
200200529,EC,MZOMNCANE JP SCHOOL,GRAHAMSTOWN
200200530,EC,MZOMTSHA HIGH SCHOOL,KING WILLIAMS TOWN
200200534,EC,MZUXOLILE HIGH SCHOOL,PEDDIE
200200537,EC,NANGAMSO S SCHOOL,BISHO
200200538,EC,NANGU L/HP SCHOOL,ALICE
200200539,EC,NATHANIEL PAMLA HIGH SCHOOL,PEDDIE
200200541,EC,NCALA JP SCHOOL,PEDDIE
200200542,EC,NCEDOLWETHU SS SCHOOL,PEDDIE
200200544,EC,NCERA L/HP SCHOOL,ALICE
200200546,EC,NCEREZANTSI P SCHOOL,ALICE
200200549,EC,NDAKANA L/HP SCHOOL,STUTTERHEIM
200200552,EC,NDINDWA L/HP SCHOOL,KING WILLIAMS TOWN
200200553,EC,NDLAMBE L/HP SCHOOL,PEDDIE
200200554,EC,NDLOVINI J/SP SCHOOL,KING WILLIAMS TOWN
200200555,EC,NDLOVURA L/HP SCHOOL,MIDDLEDRIFT
200200557,EC,NDWAYANA P SCHOOL,PEDDIE
200200130,EC,NEW GARDEN PRIMARY SCHOOL,
200100564,EC,NEWTON (UCC) P SCHOOL,FORT BEAUFORT
200100051,EC,NEWTOWN HIGH SCHOOL,Fort Beaufort
200200560,EC,NGANGELIZWE SS SCHOOL,DEBENEK
200200547,EC,NGCABASA L/HP SCHOOL,DEBENEK
200100568,EC,NGCWENGXA P SCHOOL,FORT BEAUFORT
200200562,EC,NGELE P SCHOOL,MIDDLEDRIFT
200200563,EC,NGOBOZANA L/HP SCHOOL,STMATTHEWS
200200564,EC,NGQELE L/HP SCHOOL,ALICE
200200566,EC,NGQOLOWA L/HP SCHOOL,DEBENEK
200200567,EC,NGQOWA P SCHOOL,PEDDIE
200200568,EC,NGQUMEYA L/HP SCHOOL,KEISKAMMAHOEK
200200570,EC,NGUDLE L/HP SCHOOL,KEISKAMMAHOEK
200200571,EC,NGWABENI JP SCHOOL,ALICE
200200572,EC,NGWANGWANE L/HP SCHOOL,MIDDLEDRIFT
200100570,EC,NGWEVU PRIMARY SCHOOL,
200200578,EC,NGXAMNGXA PUBLIC SCHOOL,STUTTERHEIM
200200584,EC,NJWAXA SP SCHOOL,ALICE
200100574,EC,NOBANDA PRIMARY SCHOOL,
200200593,EC,NOBUMBA P SCHOOL,PEDDIE
200200597,EC,NOJOLI P SCHOOL,BALFOUR
200200600,EC,NOKUZOLA L/HP SCHOOL,KEISKAMMAHOEK
200200602,EC,NOLINGE PRIMARY SCHOOL,
200200605,EC,NOMATHEMBA PUBLIC SCHOOL,STUTTERHEIM
200200610,EC,NOMPUCUKO PRIMARY SCHOOL,
200200613,EC,NOMVUME JP SCHOOL,ALICE
200200615,EC,NOMZEKELO PRIMARY SCHOOL,
200200620,EC,NONDIKE P SCHOOL,PEDDIE
200200621,EC,NONGWANE P SCHOOL,MIDDLEDRIFT
200200628,EC,NONTUTHUZELO SECONDARY SCHOOL,
200200629,EC,NONYAMEKO L/HP SCHOOL,BISHO
200100586,EC,NONYAMEKO P SCHOOL,BEDFORD
200200638,EC,NOTHENGA L/HP SCHOOL,KING WILLIAMS TOWN
200100590,EC,NOTHONTO P SCHOOL,FORT BEAUFORT
200200642,EC,NOZALISILE JS SCHOOL,DEBENEK
200100591,EC,NQABA P SCHOOL,FORT BEAUFORT
200200645,EC,NQWENERANA P SCHOOL,PEDDIE
200200646,EC,NQWILISO TYALI P SCHOOL,ALICE
200200648,EC,NTABENKONYANA SS SCHOOL,MIDDLEDRIFT
200100595,EC,NTLAMA SP SCHOOL,BEDFORD
200200652,EC,NTLANGANWENI P SCHOOL,ALICE
200200653,EC,NTLOKO L/HP SCHOOL,PEDDIE
200200654,EC,NTONGA L/HP SCHOOL,DEBENEK
200200656,EC,NTSELAMANZI L/HP SCHOOL,ALICE
200200659,EC,NTULIKAZI L/HP SCHOOL,ALICE
200200660,EC,NTYATYAMBO P SCHOOL,PEDDIE
200200663,EC,NXAWE L/HP SCHOOL,KING WILLIAMS TOWN
200100601,EC,NXUKHWEBE HP SCHOOL,FORT BEAUFORT
200200665,EC,NYANISO JP SCHOOL,PEDDIE
200200667,EC,NYATYORA L/HP SCHOOL,KING WILLIAMS TOWN
200200670,EC,NZULULWAZI SS SCHOOL,ALICE
200200672,EC,OAKDENE L/HP SCHOOL,FORT BEAUFORT
200200679,EC,PEULENI L/HP SCHOOL,MIDDLEDRIFT
200200680,EC,PHAKAMA L/HP SCHOOL,DEBENEK
200200682,EC,PHAKAMISANI SENIOR SECONDARY SCHOOL,
200200684,EC,PHANDULWAZI AGRIC HIGH SCHOOL,ALICE
200200689,EC,PHILLIPTON P SCHOOL,BALFOUR
200200692,EC,PHOLE PRIMARY SCHOOL,
200200695,EC,PICARDY L/HP SCHOOL,FORT BEAUFORT
200100637,EC,QAKA COMBINED SCHOOL,
200200703,EC,QAMDOBOWA L/HP SCHOOL,DEBENEK
200200704,EC,QAMNYANA P SCHOOL,PEDDIE
200200705,EC,QANDA L/HP SCHOOL,MIDDLEDRIFT
200200708,EC,QAQAMBILE PRIMARY SCHOOL,
200200710,EC,QAUKA LP SCHOOL,ALICE
200200711,EC,QAUKENI JP SCHOOL,KING WILLIAMS TOWN
200200712,EC,QETO L/HP SCHOOL,PEDDIE
200200715,EC,QHAYIYA SS SCHOOL,PEDDIE
200200717,EC,QIBIRA L/HP SCHOOL,DEBENEK
200200718,EC,QINGQA MNTWANA JP SCHOOL,PEDDIE
200200719,EC,QOMFO L/HP SCHOOL,KING WILLIAMS TOWN
200200723,EC,QUGQWALA L/HP SCHOOL,KING WILLIAMS TOWN
200200725,EC,RABULA SS SCHOOL,KING WILLIAMS TOWN
200200728,EC,READSDALE L/HP SCHOOL,SEYMOUR
200200729,EC,RESHWA SS SCHOOL,PEDDIE
200100649,EC,RICHARD MSUTHU P SCHOOL,ADELAIDE
200200731,EC,RIPPLEMEAD L/HP SCHOOL,PEDDIE
200200732,EC,RODE PRIMARY SCHOOL,
200200733,EC,ROLOSHIRAMBA PRIMARY SCHOOL,
200200735,EC,ROXENI L/HP SCHOOL,ALICE
200200736,EC,RURA P SCHOOL,PEDDIE
200100668,EC,RWANTSANA P SCHOOL,HEALD TOWN
200200738,EC,SABANE L/HP SCHOOL,DEBENEK
200200987,EC,SAKHEKILE LP SCHOOL,KING WILLIAMS TOWN
200100672,EC,SAKHULULEKA S SCHOOL,FORT BEAUFORT
200200743,EC,SAKI L/HP SCHOOL,MIDDLEDRIFT
200200744,EC,SAKUPHUMELELA S SCHOOL,KING WILLIAMS TOWN
200200754,EC,SEYMOUR P SCHOOL,SEYMOUR
200200760,EC,SIBONELELO L/HP SCHOOL,WESLEY
200200764,EC,SIKHULULE PUBLIC SCHOOL,STUTTERHEIM
200200772,EC,SINETHEMBA ANTA PRIMARY SCHOOL,
200200773,EC,SINETHEMBA PUBLIC SCHOOL,STUTTERHEIM
200200779,EC,SIPHAMANDLA SECONDARY SCHOOL,
200200780,EC,SIPHUMEZULWAZI JS SCHOOL,ALICE
200200781,EC,SIPHUMILE SP SCHOOL,ALICE
200200782,EC,SISEKO SS SCHOOL,DEBENEK
200200783,EC,SISONKE L/HP SCHOOL,ALICE
200200785,EC,SITYI L/HP SCHOOL,MIDDLEDRIFT
200200787,EC,SIVUYILE P SCHOOL,KEISKAMMAHOEK
200200788,EC,SIVUYISIWE L/HP SCHOOL,ALICE
200200790,EC,SIYABONGA SS SCHOOL,ALICE
200200791,EC,SIYAKHULA FINISHING SCHOOL,STUTTERHEIM
200200970,EC,SIZINGISILE SS SCHOOL,KING WILLIAMS TOWN
200200799,EC,SMILING VALLEY COMBINED SCHOOL,KING WILLIAMS TOWN
200100711,EC,SMITSKRAAL P FARM SCHOOL,FORT BEAUFORT
200200800,EC,SOBANTU SS SCHOOL,PEDDIE
200200803,EC,SOMPONDO P SCHOOL,ALICE
200200805,EC,SONWABILE J/SP SCHOOL,KEISKAMMAHOEK
200601017,EC,SOPHAKAMA P SCHOOL,WHITTLESEA
200201038,EC,SOPHUMELELA JP SCHOOL,KING WILLIAMS TOWN
200200810,EC,SOTININI SS SCHOOL,PEDDIE
200200813,EC,SPRUELL PUBLIC SCHOOL,KING WILLIAMS TOWN
200200977,EC,ST CHARLES SOJOLA HIGH SCHOOL,PEDDIE
200100736,EC,ST JOSEPH'S P SCHOOL,FORT BEAUFORT
200200816,EC,ST MATTHEWS HIGH SCHOOL,KEISKAMMAHOEK
200200817,EC,ST MATTHEWS L/HP SCHOOL,KEISKAMMAHOEK
200600804,EC,STONEHENGE FARM SCHOOL,CATHCART
200200265,EC,STUTT MATH & SCIENCE ACADEMY,STUTTERHEIM
200200824,EC,STUTTERHEIM HIGH SCHOOL,STUTTERHEIM
200200825,EC,STUTTERHEIM P SCHOOL,STUTTERHEIM
200200827,EC,TAMARA L/HP SCHOOL,KING WILLIAMS TOWN
200200828,EC,TAMSANQA SS SCHOOL,DEBENEK
200200830,EC,TATSHANA JP SCHOOL,PEDDIE
200200831,EC,TEMBELANI HIGH SCHOOL,KEISKAMMAHOEK
200100771,EC,TEMPLETON HIGH SCHOOL,BEDFORD
200200832,EC,THABISILE SECONDARY SCHOOL,
200200833,EC,THANDISIZWE L/HP SCHOOL,ALICE
200200835,EC,THANDUXOLO L/HP SCHOOL,KING WILLIAMS TOWN
200200836,EC,THEMBA SEVENTH DAY ADVENTIST SCHOOL,PEDDIE
200200840,EC,THEMBANI L/HP SCHOOL,ALICE
200200843,EC,THOBELANI SS SCHOOL,SEYMOUR
200100908,EC,THUBALETHU S SCHOOL,FORT BEAUFORT
200200845,EC,THULISILE L/HP SCHOOL,ALICE
200100787,EC,TIDMANTON PUBLIC SCHOOL,FORT BEAUFORT
200200846,EC,TILDIN L/HP SCHOOL,KING WILLIAMS TOWN
200100789,EC,TINIS P SCHOOL,FORT BEAUFORT
200200847,EC,TOIS FARM SCHOOL,KING WILLIAMS TOWN
200200851,EC,TOM'S PLACE P SCHOOL,MIDDLEDRIFT
200200854,EC,TSENEKANA PRIMARY SCHOOL,
200200858,EC,TUKU L/HP SCHOOL,PEDDIE
200200859,EC,TUWA L/HP SCHOOL,PEDDIE
200200862,EC,TYALI JS SCHOOL,ALICE
200200863,EC,TYARA HILL L/HP SCHOOL,MIDDLEDRIFT
200200864,EC,TYATA L/HP SCHOOL,KING WILLIAMS TOWN
200100798,EC,TYATYORA PRIMARY SCHOOL,
200200865,EC,TYENI L/HP SCHOOL,KING WILLIAMS TOWN
200200866,EC,TYITYABA L/HP SCHOOL,KING WILLIAMS TOWN
200200867,EC,TYUME L/HP SCHOOL,ALICE
200200870,EC,TYUTYUZA L/HP SCHOOL,ALICE
200200871,EC,ULANA SS SCHOOL,KING WILLIAMS TOWN
200200873,EC,UMQWASHU L/HP SCHOOL,ALICE
200100931,EC,UPPER BLINKWATER P SCHOOL,FORT BEAUFORT
200200877,EC,UPPER CATA L/HP SCHOOL,KEISKAMMAHOEK
200200878,EC,UPPER GQUMASHE LP SCHOOL,ALICE
200200879,EC,UPPER GXULU P SCHOOL,KEISKAMMAHOEK
200200880,EC,UPPER REGU L/HP SCHOOL,MIDDLEDRIFT
200200885,EC,VUKILE TSHWETE S SCHOOL,KEISKAMMAHOEK
200100829,EC,VULINDLELA P SCHOOL,ADELAIDE
200200890,EC,VULINGQONDO L/HP SCHOOL,KING WILLIAMS TOWN
200200892,EC,VUYOLWETHU PRIMARY SCHOOL,
200200895,EC,WARTBURG PUBLIC SCHOOL,STUTTERHEIM
200200896,EC,WASHINGTON P SCHOOL,DEBENEK
200100852,EC,WEZO P SCHOOL,FORT BEAUFORT
200200902,EC,WHITEVILLE L/HP SCHOOL,KING WILLIAMS TOWN
200100007,EC,WINGS AVIATION ACADEMY,
200100862,EC,WINTERBERG AGRIC HIGH SCHOOL,FORT BEAUFORT
200200904,EC,WOLF RIVER J/SP SCHOOL,KEISKAMMAHOEK
200200907,EC,WOODLANDS L/HP SCHOOL,PEDDIE
200200966,EC,YAMALA L/HP SCHOOL,ALICE
200200916,EC,ZALARA L/HP SCHOOL,KING WILLIAMS TOWN
200200917,EC,ZALAZE L/HP SCHOOL,DEBENEK
200200921,EC,ZAMUKHANYO FARM SCHOOL,STUTTERHEIM
200200922,EC,ZAMUKUKHANYA L/HP SCHOOL,KING WILLIAMS TOWN
200200923,EC,ZAMULWAZI JP SCHOOL,KING WILLIAMS TOWN
200200924,EC,ZANEMFUNDO SS SCHOOL,KING WILLIAMS TOWN
200200926,EC,ZANESIZWE SECONDARY SCHOOL,
200200927,EC,ZANETHEMBA P SCHOOL,PEDDIE
200200928,EC,ZANOBUZWE S SCHOOL,SEYMOUR
200200981,EC,ZANOKHANYO LP SCHOOL,KEISKAMMAHOEK
200200931,EC,ZANOLWAZI SS SCHOOL,PEDDIE
200200932,EC,ZANOVUYO SS SCHOOL,EDONQABA
200200933,EC,ZANOXOLO P SCHOOL,MIDDLEDRIFT
200200935,EC,ZANYOKWE J/SP SCHOOL,KEISKAMMAHOEK
200200937,EC,ZIGODLO COMBINED P SCHOOL,DEBENEK
200200938,EC,ZIHLAHLENI P SCHOOL,DEBENEK
200200943,EC,ZIMASILE ANTA P SCHOOL,SEYMOUR
200200944,EC,ZIMBABA L/HP SCHOOL,KING WILLIAMS TOWN
200200946,EC,ZIMLINDILE SENIOR SECONDARY SCHOOL,
200200948,EC,ZIXINENE P SCHOOL,MIDDLEDRIFT
200200949,EC,ZONDEKA L/HP SCHOOL,KING WILLIAMS TOWN
200200956,EC,ZWELAMANDLOVU SS SCHOOL,KING WILLIAMS TOWN
200200960,EC,ZWELIMJONGILE S SCHOOL,DEBENEK
200200003,EC,A.W.BARNES P SCHOOL,EAST LONDON
200201058,EC,ABBOTSFORD CHRISTIAN SCHOOL,EAST LONDON
200601177,EC,ABUNDANT LIFE CHRISTIAN SCHOOL,KING WILLIAMS TOWN
200200263,EC,ACADEMY HIGH SCHOOL,STUTTERHEIM
200200091,EC,ACCORD BUSINESS ACADEMY,
200200092,EC,ADVANCE LIFE CHRISTIAN ACADEMY,East London
200100179,EC,AFRICAN ANGELS PRIMARY SCHOOL,
200201046,EC,ALMEGA COLLEGE,
200200009,EC,ALPHENDALE SS SCHOOL,EAST LONDON
200201004,EC,ALTHORPE COLLEGE,EAST LONDON
200200014,EC,AMALINDE JP SCHOOL,KING WILLIAMS TOWN
200200015,EC,AMANTINDE SENIOR SECONDARY SCHOOL,
200200468,EC,AMITEC BUSINESS COLLEGE COMBINED SCHOOL,
200200018,EC,ANDILE NTSEPE P SCHOOL,KING WILLIAMS TOWN
200200021,EC,AQUA VISTA P SCHOOL,EAST LONDON
200200022,EC,ARCHIE VELILE SS SCHOOL,DIMBAZA
200200364,EC,ARISTON CHRISTIAN SCHOOL,
200200023,EC,ASPIRANZA P SCHOOL,EAST LONDON
200200024,EC,ATHENKOSI L/HP  SCHOOL,KING WILLIAMS TOWN
200200028,EC,B.KAT SS  SCHOOL,KING WILLIAMS TOWN
200200029,EC,BALASI L/HP SCHOOL,BISHO
200200035,EC,BEACONHURST P SCHOOL,EAST LONDON
200201060,EC,BELGRAVIA ART CENTRE,
200200485,EC,BELLAFIDES PRIVATE SCHOOL,
200200414,EC,BEN COX ENGLISH MEDIUM SCHOOL,DIMBAZA
200100320,EC,BERLIN HIGH SCHOOL,
200200037,EC,BERLIN P SCHOOL,EAST LONDON
200201048,EC,BHONGOLETHU SECONDARY SCHOOL,EAST LONDON
200200044,EC,BISHO H SCHOOL,KING WILLIAMS TOWN
200200046,EC,BISHO L/HP SCHOOL,KING WILLIAMS TOWN
200200047,EC,BIZOKHULU L/HP SCHOOL,KING WILLIAMS TOWN
200200048,EC,BLAIR HELEN J/SP SCHOOL,KING WILLIAMS TOWN
200200055,EC,BONKE L/HP SCHOOL,KING WILLIAMS TOWN
200200056,EC,BRAESIDE P SCHOOL,EAST LONDON
200200057,EC,BREIDBACH P SCHOOL,KING WILLIAMS TOWN
200200058,EC,BREIDBACH S SCHOOL,KING WILLIAMS TOWN
200200105,EC,BRIDGEWAYS PRIMARY SCHOOL,
200200059,EC,BROWNLEE JP SCHOOL,KING WILLIAMS TOWN
200200060,EC,BUCHULE TECH HIGH SCHOOL,EAST LONDON
200200061,EC,BUFFALO FLATS P SCHOOL,EAST LONDON
200200063,EC,BULELANI L/HP SCHOOL,KING WILLIAMS TOWN
200200065,EC,BULEMBU L/HP SCHOOL,KING WILLIAMS TOWN
200200066,EC,BULUGHA P SCHOOL,EAST LONDON
200200067,EC,BULUMKO SP SCHOOL,EAST LONDON
200200068,EC,BUMBANANI L/HP SCHOOL,KING WILLIAMS TOWN
200200072,EC,BYLETTS COMBINED SCHOOL,EAST LONDON
200200075,EC,CAMBRIDGE HIGH SCHOOL,EAST LONDON
200200076,EC,CAMBRIDGE P SCHOOL,EAST LONDON
200200181,EC,CANAAN ACADEMY,EAST LONDON
200200078,EC,CECILIA MAKIWANE HOSPITAL SCHOOL,
200200079,EC,CEFANE P SCHOOL,EAST LONDON
200200081,EC,CENTRAL P SCHOOL,KING WILLIAMS TOWN
200201069,EC,CENTRE OF EXCELLENCE,
200200083,EC,CHARLES MORGAN PUB SCHOOL,KING WILLIAMS TOWN
200200508,EC,CHILD'S WORLD PRIMARY SCHOOL,
